1,27
2,27
3,28
4,28
5,28
6,28
7,28
8,28
9,28
10,28
11,28
12,28
13,29
14,29
15,29
16,29
17,29
18,30
19,30
20,30
21,30
22,31
23,31
24,31
25,32
26,32
27,32
28,32
29,33
30,33
31,33
32,34
33,34
34,34
35,35
36,35
37,35
38,36
39,36
40,36
41,37
42,37
43,38
44,38
45,38
46,39
47,39
48,40
49,40
50,40
51,41
52,41
53,42
54,42
55,43
56,43
57,44
58,45
59,45
60,46
61,46
62,47
63,48
64,48
65,49
66,50
67,50
68,51
69,52
70,53
71,53
72,54
73,55
74,56
75,57
76,58
77,58
78,59
79,60
80,61
81,62
82,63
83,64
84,65
85,66
86,67
87,68
88,69
89,70
90,71
91,72
92,73
93,74
94,75
95,76
96,77
97,78
98,79
99,80
100,81
101,82
102,83
103,84
104,85
105,86
106,87
107,88
108,89
109,90
110,91
111,92
112,93
113,94
114,95
115,96
116,97
117,98
118,99
119,100
120,101
121,102
122,103
123,105
124,106
125,107
126,108
127,109
128,110
129,112
130,113
131,114
132,115
133,117
134,118
135,119
136,121
137,122
138,123
139,125
140,126
141,128
142,129
143,131
144,132
145,134
146,135
147,137
148,138
149,140
150,142
151,143
152,145
153,147
154,148
155,150
156,152
157,153
158,155
159,157
160,159
161,160
162,162
163,164
164,166
165,167
166,169
167,171
168,173
169,174
170,176
171,178
172,180
173,181
174,183
175,185
176,186
177,188
178,190
179,191
180,193
181,194
182,196
183,197
184,199
185,200
186,202
187,203
188,204
189,206
190,207
191,208
192,210
193,211
194,212
195,213
196,214
197,215
198,216
199,217
200,218
201,219
202,220
203,221
204,222
205,223
206,224
207,225
208,225
209,226
210,227
211,228
212,228
213,229
214,230
215,230
216,231
217,232
218,232
219,233
220,233
221,234
222,234
223,235
224,236
225,236
226,237
227,237
228,238
229,238
230,238
231,239
232,239
233,240
234,240
235,240
236,241
237,241
238,241
239,242
240,242
241,242
242,242
243,243
244,243
245,243
246,243
247,243
248,243
249,244
250,244
251,244
252,244
253,244
254,245
255,245
